property_master_id,derived_age_years,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_locality_price_premium,derived_accessibility_score,derived_amenity_score,derived_hpi_growth,derived_local_price_growth,derived_rent_per_sqft,derived_rental_yield,derived_school_access,derived_hospital_access,derived_metro_access,derived_transit_density,derived_age_years_log1p,derived_area_per_bhk_log1p,derived_locality_price_premium_log1p,derived_amenity_score_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,derived_school_access_log1p,derived_hospital_access_log1p,derived_metro_access_log1p,derived_city_locality,derived_market_regime
PROP-D34256268534,9.5,500.0,1.5,0.833,0.5,1.0,36.9,7.0,4.21,-0.76,0.0,0.0,0.389,0.417,0.203,2.0,2.3514,6.2166,0.6931,2.0794,0.0,0.0,0.3286,0.3485,0.1848,Chennai_Mogappair,Stable
PROP-278D25C5A9CF,9.5,800.0,0.1,0.833,0.5,1.0,13.5,2.0,6.92,1.24,0.0,0.0,0.184,0.134,0.289,1.0,2.3514,6.6859,0.6931,1.0986,0.0,0.0,0.1689,0.1258,0.2539,Chennai_Perambur,Growth
PROP-B3F66E6E1218,9.5,640.0,2.0,0.82,0.5,1.0,7.0,0.0,12.72,2.5,0.0,0.0,0.087,0.066,0.149,0.0,2.3514,6.463,0.6931,0.0,0.0,0.0,0.0834,0.0639,0.1389,Chennai_Ayappakkam,Growth
PROP-42CCBB206E1D,9.5,480.0,1.5,0.833,1.0,1.0,25.8,0.0,6.95,1.68,0.0,0.0,0.478,0.165,0.183,0.0,2.3514,6.1759,0.6931,0.0,0.0,0.0,0.3907,0.1527,0.1681,Chennai_Virugambakkam,Growth
PROP-114B555D61E3,9.5,584.0,1.5,0.833,0.5,1.0,7.0,0.0,0.0,1.36,0.0,0.0,0.087,0.066,0.149,0.0,2.3514,6.3716,0.6931,0.0,0.0,0.0,0.0834,0.0639,0.1389,Chennai_Ayappakkam,Declining
PROP-3081FEFD587E,9.5,550.0,1.0,0.833,0.333,1.0,25.8,0.0,7.64,2.01,0.0,0.0,0.477,0.232,0.167,0.0,2.3514,6.3117,0.6931,0.0,0.0,0.0,0.39,0.2086,0.1544,Chennai_Kotturpuram,Growth
PROP-AC0D7FC22FA5,9.5,381.5,1.0,0.833,1.0,1.0,29.3,0.0,0.0,1.85,0.0,0.0,0.321,0.264,0.42,0.0,2.3514,5.9467,0.6931,0.0,0.0,0.0,0.2784,0.2343,0.3507,Chennai_Chromepet,Declining
PROP-2783ED738E18,9.5,418.0,1.5,0.833,0.5,1.0,19.8,0.0,5.53,2.41,0.0,0.0,0.192,0.091,0.072,0.0,2.3514,6.0379,0.6931,0.0,0.0,0.0,0.1756,0.0871,0.0695,Chennai_Tiruvottiyur,Growth
PROP-C63EC5BF7F6E,9.5,259.0,1.0,0.833,0.5,1.0,25.4,3.0,5.53,2.41,0.0,0.0,0.32,0.261,0.136,0.0,2.3514,5.5607,0.6931,1.3863,0.0,0.0,0.2776,0.2319,0.1275,Chennai_Nanganallur,Growth
PROP-C8E03C400D54,9.5,583.33,0.67,0.833,0.5,1.0,7.0,2.0,4.21,-0.76,0.0,0.0,0.1,0.144,0.147,1.0,2.3514,6.3705,0.6931,1.0986,0.0,0.0,0.0953,0.1345,0.1371,Chennai_Valasaravakkam,Stable
PROP-63F47AE16D9B,9.5,310.0,1.0,0.833,0.5,1.0,25.5,7.0,12.63,3.46,0.0,0.0,0.266,0.201,0.235,2.0,2.3514,5.7398,0.6931,2.0794,0.0,0.0,0.2359,0.1832,0.2111,Chennai_West Mambalam,Growth
PROP-F8E3ED1C784D,9.5,500.0,1.5,0.833,0.5,1.0,23.3,3.0,0.0,0.0,0.0,0.0,0.253,0.204,0.155,0.0,2.3514,6.2166,0.6931,1.3863,0.0,0.0,0.2255,0.1856,0.1441,Chennai_Veppampattu,Declining
PROP-30E17D169E3B,9.5,498.33,1.0,0.833,0.5,1.0,42.4,4.0,13.31,3.59,0.0,0.0,0.61,0.459,0.213,2.0,2.3514,6.2133,0.6931,1.6094,0.0,0.0,0.4762,0.3778,0.1931,Chennai_T Nagar,Growth
PROP-902AA2B2D73C,9.5,280.0,1.0,0.833,0.0,1.0,17.9,0.0,5.53,2.41,0.0,0.0,0.275,0.073,0.089,0.0,2.3514,5.6384,0.6931,0.0,0.0,0.0,0.2429,0.0705,0.0853,Chennai_Kodambakkam,Growth
PROP-6CDB5A05F81B,9.5,415.5,1.5,0.833,0.5,1.0,12.0,2.0,1.77,-0.7,0.0,0.0,0.096,0.177,0.371,1.0,2.3514,6.0319,0.6931,1.0986,0.0,0.0,0.0917,0.163,0.3155,Chennai_Madhavaram,Stable
PROP-5121A05CEFD0,9.5,426.5,1.5,0.833,1.0,1.0,13.5,2.0,1.55,1.79,0.0,0.0,0.184,0.134,0.289,1.0,2.3514,6.058,0.6931,1.0986,0.0,0.0,0.1689,0.1258,0.2539,Chennai_Perambur,Stable
PROP-5E515C9892F8,9.5,497.0,1.5,0.833,0.25,1.0,41.6,7.0,0.0,0.0,0.0,0.0,0.412,0.498,0.252,3.0,2.3514,6.2106,0.6931,2.0794,0.0,0.0,0.345,0.4041,0.2247,Chennai_Velachery,Declining
PROP-C194DFE317D3,9.5,900.0,1.5,0.833,0.5,1.0,19.8,0.0,12.63,3.46,0.0,0.0,0.192,0.091,0.072,0.0,2.3514,6.8035,0.6931,0.0,0.0,0.0,0.1756,0.0871,0.0695,Chennai_Tiruvottiyur,Growth
PROP-86893D56053B,9.5,273.5,1.0,0.833,0.0,1.0,12.6,0.0,5.53,2.41,0.0,0.0,0.162,0.195,0.129,0.0,2.3514,5.615,0.6931,0.0,0.0,0.0,0.1501,0.1781,0.1213,Chennai_Ayanavaram,Growth
PROP-52B22AC0144C,9.5,365.0,1.0,0.89,0.333,1.0,7.0,0.0,6.78,1.82,0.0,0.0,0.101,0.059,0.106,0.0,2.3514,5.9026,0.6931,0.0,0.0,0.0,0.0962,0.0573,0.1007,Chennai_Mylapore,Growth
PROP-DA9B29101D08,9.5,460.0,1.5,0.833,0.0,1.0,24.2,0.0,1.55,1.79,0.0,0.0,0.413,0.171,0.184,0.0,2.3514,6.1334,0.6931,0.0,0.0,0.0,0.3457,0.1579,0.1689,Chennai_West Tambaram,Stable
PROP-6383FF4A790A,9.5,350.0,0.75,0.833,0.5,1.0,33.7,0.0,7.64,2.01,0.0,0.0,0.951,0.15,0.156,0.0,2.3514,5.8608,0.6931,0.0,0.0,0.0,0.6683,0.1398,0.145,Chennai_Koyambedu,Growth
PROP-D2B34E8F00C1,9.5,333.5,1.0,0.678,1.0,1.0,3.7,0.0,1.77,-0.7,0.0,0.0,0.089,0.08,0.075,0.0,2.3514,5.8126,0.6931,0.0,0.0,0.0,0.0853,0.077,0.0723,Chennai_Avadi,Stable
PROP-3A9741912D89,9.5,500.0,1.5,0.833,0.5,1.0,23.3,3.0,0.0,1.36,0.0,0.0,0.253,0.204,0.155,0.0,2.3514,6.2166,0.6931,1.3863,0.0,0.0,0.2255,0.1856,0.1441,Chennai_Veppampattu,Declining
PROP-2818943A7CED,9.5,425.0,1.5,0.833,0.5,1.0,10.1,1.0,10.98,3.14,0.0,0.0,0.243,0.099,0.179,0.0,2.3514,6.0544,0.6931,0.6931,0.0,0.0,0.2175,0.0944,0.1647,Chennai_Madipakkam,Growth
PROP-54BB992F2BC1,9.5,475.5,1.5,0.833,0.5,1.0,11.1,0.0,6.92,1.24,0.0,0.0,0.128,0.09,0.091,0.0,2.3514,6.1665,0.6931,0.0,0.0,0.0,0.1204,0.0862,0.0871,Chennai_Kovilambakkam,Growth
PROP-7A3F3AEDD544,9.5,460.0,1.0,0.833,0.5,1.0,27.8,0.0,0.0,1.36,0.0,0.0,0.241,0.205,0.835,0.0,2.3514,6.1334,0.6931,0.0,0.0,0.0,0.2159,0.1865,0.607,Chennai_Perumbakkam,Declining
PROP-45E581D1E971,9.5,398.67,1.0,0.833,0.5,1.0,25.0,3.0,1.55,1.79,0.0,0.0,0.226,0.342,0.24,0.0,2.3514,5.9906,0.6931,1.3863,0.0,0.0,0.2038,0.2942,0.2151,Chennai_Saligramam,Stable
PROP-888CCB46DED6,9.5,1600.0,1.67,0.181,0.5,1.0,32.5,2.0,1.77,-0.7,0.0,0.0,0.573,0.251,0.218,1.0,2.3514,7.3784,0.6931,1.0986,0.0,0.0,0.453,0.2239,0.1972,Chennai_Ambattur,Stable
PROP-0C5AF6DCA391,9.5,345.0,1.0,0.833,0.25,1.0,21.7,2.0,0.0,1.36,0.0,0.0,0.395,0.179,0.127,1.0,2.3514,5.8464,0.6931,1.0986,0.0,0.0,0.3329,0.1647,0.1196,Chennai_Moolakazhani,Declining
PROP-2A83D9D4FC49,9.5,491.0,1.5,0.833,0.5,1.0,11.5,2.0,0.0,1.51,0.0,0.0,0.217,0.12,0.177,1.0,2.3514,6.1985,0.6931,1.0986,0.0,0.0,0.1964,0.1133,0.163,Chennai_Kolathur,Declining
PROP-2E797152908C,9.5,300.0,1.0,0.25,0.5,1.0,23.7,0.0,2.26,1.95,0.0,0.0,0.273,0.278,0.248,0.0,2.3514,5.7071,0.6931,0.0,0.0,0.0,0.2414,0.2453,0.2215,Chennai_Guduvancheri,Stable
PROP-B311B7A31695,9.5,385.0,1.0,0.833,0.5,1.0,25.9,3.0,0.0,0.0,0.0,0.0,0.209,0.316,0.224,0.0,2.3514,5.9558,0.6931,1.3863,0.0,0.0,0.1898,0.2746,0.2021,Chennai_Pammal,Declining
PROP-D8A8E133A537,9.5,420.0,1.5,0.833,0.25,1.0,17.5,0.0,9.52,3.06,0.0,0.0,0.145,0.407,0.1,0.0,2.3514,6.0426,0.6931,0.0,0.0,0.0,0.1354,0.3415,0.0953,Chennai_Mathur,Growth
PROP-17AE9C55287D,9.5,550.0,1.0,0.833,0.5,1.0,45.9,0.0,9.52,3.06,0.0,0.0,0.433,0.236,1.453,0.0,2.3514,6.3117,0.6931,0.0,0.0,0.0,0.3598,0.2119,0.8973,Chennai_Mahindra World City,Growth
PROP-C0504EA01382,9.5,446.67,1.0,0.833,0.5,1.0,13.8,2.0,10.98,3.14,0.0,0.0,0.156,0.146,0.096,1.0,2.3514,6.1041,0.6931,1.0986,0.0,0.0,0.145,0.1363,0.0917,Chennai_Anna Nagar West,Growth
PROP-51638FC7E69A,9.5,875.0,1.25,0.833,0.5,1.0,16.3,3.0,4.21,-0.76,0.0,0.0,0.14,0.139,0.093,0.0,2.3514,6.7754,0.6931,1.3863,0.0,0.0,0.131,0.1302,0.0889,Chennai_Panaiyur,Stable
PROP-BFC344387222,9.5,627.0,1.0,0.813,0.5,1.0,18.6,0.0,1.77,-0.7,0.0,0.0,0.206,0.276,0.172,0.0,2.3514,6.4425,0.6931,0.0,0.0,0.0,0.1873,0.2437,0.1587,Chennai_Saidapet,Stable
PROP-44543A5CCDD6,9.5,558.0,1.0,0.833,0.0,1.0,33.0,5.0,0.0,1.36,0.0,0.0,0.473,0.168,0.38,0.0,2.3514,6.3261,0.6931,1.7918,0.0,0.0,0.3873,0.1553,0.3221,Chennai_Padur,Declining
PROP-FE64C4652902,9.5,529.25,1.0,0.833,0.5,1.0,33.0,5.0,13.31,3.59,0.0,0.0,0.473,0.168,0.38,0.0,2.3514,6.2733,0.6931,1.7918,0.0,0.0,0.3873,0.1553,0.3221,Chennai_Padur,Growth
PROP-E0527F2E5C79,9.5,475.33,1.0,0.833,1.0,1.0,46.0,5.0,0.0,1.51,0.0,0.0,0.47,0.387,0.547,1.0,2.3514,6.1661,0.6931,1.7918,0.0,0.0,0.3853,0.3271,0.4363,Chennai_Chembarambakkam,Declining
PROP-B28B970D1C56,9.5,560.5,1.5,0.833,0.917,1.0,33.0,5.0,12.63,3.46,0.0,0.0,0.473,0.168,0.38,0.0,2.3514,6.3306,0.6931,1.7918,0.0,0.0,0.3873,0.1553,0.3221,Chennai_Padur,Growth
PROP-1F07B7134CDF,9.5,630.5,1.5,0.833,0.5,1.0,33.0,5.0,0.0,1.85,0.0,0.0,0.473,0.168,0.38,0.0,2.3514,6.4481,0.6931,1.7918,0.0,0.0,0.3873,0.1553,0.3221,Chennai_Padur,Declining
PROP-5F64D028734D,9.5,563.0,1.0,0.833,1.0,1.0,43.6,4.0,0.0,0.0,0.0,0.0,0.828,0.447,0.2,2.0,2.3514,6.3351,0.6931,1.6094,0.0,0.0,0.6032,0.3695,0.1823,Chennai_Sholinganallur,Declining
PROP-636AE83EBE9C,9.5,443.0,1.5,0.833,1.0,1.0,38.7,9.0,6.81,1.92,0.0,0.0,0.587,0.258,0.278,3.0,2.3514,6.0958,0.6931,2.3026,0.0,0.0,0.4618,0.2295,0.2453,Chennai_Padappai,Growth
PROP-F85AE7CC9AF7,9.5,620.0,2.0,0.833,0.571,1.0,44.9,5.0,1.55,1.79,0.0,0.0,0.294,0.512,0.453,1.0,2.3514,6.4313,0.6931,1.7918,0.0,0.0,0.2577,0.4134,0.3736,Chennai_Pallikaranai,Stable
PROP-2F0F1F4E92C4,9.5,546.5,1.5,0.833,0.412,1.0,39.5,0.0,0.0,1.51,0.0,0.0,0.61,0.339,0.458,0.0,2.3514,6.3054,0.6931,0.0,0.0,0.0,0.4762,0.2919,0.3771,Chennai_Poonamallee,Declining
PROP-82561D58FD53,9.5,523.5,1.5,0.833,0.25,1.0,16.0,1.0,6.92,1.24,0.0,0.0,0.146,0.266,0.136,0.0,2.3514,6.2624,0.6931,0.6931,0.0,0.0,0.1363,0.2359,0.1275,Chennai_Kolapakkam - Vandalur,Growth
PROP-A2F6A99CC0CC,9.5,519.67,1.0,0.936,1.0,1.0,27.8,0.0,9.52,3.06,0.0,0.0,0.241,0.205,0.835,0.0,2.3514,6.2551,0.6931,0.0,0.0,0.0,0.2159,0.1865,0.607,Chennai_Perumbakkam,Growth
PROP-3E47A053C0FF,9.5,426.5,1.5,0.833,0.667,1.0,12.3,0.0,6.78,1.82,0.0,0.0,0.178,0.119,0.279,0.0,2.3514,6.058,0.6931,0.0,0.0,0.0,0.1638,0.1124,0.2461,Chennai_Thiruneermalai,Growth
PROP-9A7387795A30,9.5,439.0,1.0,0.833,0.25,1.0,8.7,0.0,10.98,3.14,0.0,0.0,0.195,0.122,0.132,0.0,2.3514,6.0868,0.6931,0.0,0.0,0.0,0.1781,0.1151,0.124,Chennai_Perungalathur,Growth
PROP-0C69AE26D913,9.5,618.0,2.0,0.833,0.643,1.0,13.7,0.0,0.0,0.0,0.0,0.0,0.105,0.22,0.318,0.0,2.3514,6.4281,0.6931,0.0,0.0,0.0,0.0998,0.1989,0.2761,Chennai_Old Pallavaram,Declining
PROP-1E0B226AD1CB,9.5,400.0,1.0,0.833,0.5,1.0,45.4,1.0,12.72,2.5,0.0,0.0,1.603,0.5,0.3,0.0,2.3514,5.994,0.6931,0.6931,0.0,0.0,0.9567,0.4055,0.2624,Chennai_Ekkatuthangal,Growth
PROP-A259DD7FE9C8,9.5,716.67,1.33,0.833,0.5,1.0,33.0,5.0,6.78,1.82,0.0,0.0,0.473,0.168,0.38,0.0,2.3514,6.576,0.6931,1.7918,0.0,0.0,0.3873,0.1553,0.3221,Chennai_Padur,Growth
PROP-0B30A0A0DBBD,9.5,302.0,1.0,0.833,0.571,1.0,30.1,2.0,6.78,1.82,0.0,0.0,0.22,0.382,0.661,1.0,2.3514,5.7137,0.6931,1.0986,0.0,0.0,0.1989,0.3235,0.5074,Chennai_Chettipunyam,Growth
PROP-4278AC95E337,9.5,418.0,1.5,0.833,1.0,1.0,30.1,2.0,1.77,-0.7,0.0,0.0,0.22,0.382,0.661,1.0,2.3514,6.0379,0.6931,1.0986,0.0,0.0,0.1989,0.3235,0.5074,Chennai_Chettipunyam,Stable
PROP-294660330DD1,9.5,1009.0,3.0,0.833,0.25,1.0,31.2,2.0,7.64,2.01,0.0,0.0,0.605,0.35,0.144,1.0,2.3514,6.9177,0.6931,1.0986,0.0,0.0,0.4731,0.3001,0.1345,Chennai_Gerugambakkam,Growth
PROP-CED436FA687B,9.5,425.0,2.0,0.741,0.5,1.0,25.9,0.0,6.95,1.68,0.0,0.0,0.183,0.511,0.241,0.0,2.3514,6.0544,0.6931,0.0,0.0,0.0,0.1681,0.4128,0.2159,Chennai_Manapakkam,Growth
PROP-5E6983336D58,9.5,355.5,1.0,0.833,0.333,1.0,33.6,3.0,13.31,3.59,0.0,0.0,0.605,0.229,0.303,0.0,2.3514,5.8763,0.6931,1.3863,0.0,0.0,0.4731,0.2062,0.2647,Chennai_Kundrathur,Growth
PROP-149FFB2F26CA,9.5,515.0,1.0,0.833,0.5,1.0,40.5,0.0,6.95,1.68,0.0,0.0,0.335,0.745,0.455,0.0,2.3514,6.2461,0.6931,0.0,0.0,0.0,0.2889,0.5568,0.375,Chennai_Oragadam Ambattur,Growth
PROP-484F5023E66A,9.5,517.0,1.0,0.833,0.75,1.0,28.5,4.0,6.78,1.82,0.0,0.0,0.27,0.192,0.398,2.0,2.3514,6.25,0.6931,1.6094,0.0,0.0,0.239,0.1756,0.335,Chennai_Puzhal,Growth
PROP-2647D77E0F8D,9.5,450.67,1.0,0.833,0.5,1.0,40.5,0.0,1.77,-0.7,0.0,0.0,0.335,0.745,0.455,0.0,2.3514,6.113,0.6931,0.0,0.0,0.0,0.2889,0.5568,0.375,Chennai_Oragadam Ambattur,Stable
PROP-AA9429C07967,9.5,480.5,1.5,0.833,0.333,1.0,15.7,2.0,6.92,1.24,0.0,0.0,0.308,0.157,0.066,1.0,2.3514,6.1769,0.6931,1.0986,0.0,0.0,0.2685,0.1458,0.0639,Chennai_Korattur,Growth
PROP-F74B6364D62C,9.5,482.0,2.0,0.833,1.0,1.0,21.7,2.0,0.0,0.0,0.0,0.0,0.395,0.179,0.127,1.0,2.3514,6.18,0.6931,1.0986,0.0,0.0,0.3329,0.1647,0.1196,Chennai_Moolakazhani,Declining
PROP-BDDD24EA360A,9.5,518.5,1.5,0.833,0.5,1.0,37.9,7.0,0.0,1.51,0.0,0.0,0.564,0.276,0.217,2.0,2.3514,6.2529,0.6931,2.0794,0.0,0.0,0.4472,0.2437,0.1964,Chennai_Karapakkam,Declining
PROP-35665EC66C18,9.5,550.0,1.0,0.833,0.8,1.0,33.0,5.0,12.63,3.46,0.0,0.0,0.473,0.168,0.38,0.0,2.3514,6.3117,0.6931,1.7918,0.0,0.0,0.3873,0.1553,0.3221,Chennai_Padur,Growth
PROP-0D98C2E8D9E1,9.5,540.0,1.5,0.833,0.75,1.0,48.4,10.0,1.77,-0.7,0.0,0.0,0.448,1.328,0.256,3.0,2.3514,6.2934,0.6931,2.3979,0.0,0.0,0.3702,0.845,0.2279,Chennai_Porur,Stable
PROP-B6C61BC5B0C3,9.5,485.0,1.5,0.833,0.824,1.0,22.6,3.0,0.0,1.85,0.0,0.0,0.211,0.242,0.142,0.0,2.3514,6.1862,0.6931,1.3863,0.0,0.0,0.1914,0.2167,0.1328,Chennai_Mangadu,Declining
PROP-15C164A6E840,9.5,620.0,2.0,0.833,0.5,1.0,36.9,7.0,6.95,1.68,0.0,0.0,0.389,0.417,0.203,2.0,2.3514,6.4313,0.6931,2.0794,0.0,0.0,0.3286,0.3485,0.1848,Chennai_Mogappair,Growth
PROP-757C59EC7B31,9.5,570.0,2.0,0.833,1.0,1.0,7.1,2.0,6.95,1.68,0.0,0.0,0.206,0.084,0.08,1.0,2.3514,6.3474,0.6931,1.0986,0.0,0.0,0.1873,0.0807,0.077,Chennai_Siruseri,Growth
PROP-3C25CCD7D2B4,9.5,470.0,1.5,0.833,0.5,1.0,48.9,4.0,1.55,1.79,0.0,0.0,0.546,4.902,0.301,2.0,2.3514,6.1549,0.6931,1.6094,0.0,0.0,0.4357,1.7753,0.2631,Chennai_Anakaputhur,Stable
PROP-3E587CC9CAB6,9.5,499.0,1.0,0.833,0.5,1.0,39.5,7.0,6.78,1.82,0.0,0.0,0.338,0.305,0.494,2.0,2.3514,6.2146,0.6931,2.0794,0.0,0.0,0.2912,0.2662,0.4015,Chennai_Oragadam Sriperambattur,Growth
PROP-872F313098E2,9.5,493.0,1.5,0.833,0.5,1.0,5.7,0.0,0.0,0.0,0.0,0.0,0.173,0.08,0.146,0.0,2.3514,6.2025,0.6931,0.0,0.0,0.0,0.1596,0.077,0.1363,Chennai_Senganmal,Declining
PROP-DB780F7939B4,9.5,176.5,0.5,0.833,0.267,1.0,33.0,5.0,6.78,1.82,0.0,0.0,0.473,0.168,0.38,0.0,2.3514,5.179,0.6931,1.7918,0.0,0.0,0.3873,0.1553,0.3221,Chennai_Padur,Growth
PROP-83A560ED903F,9.5,613.0,2.0,0.833,0.091,1.0,5.7,0.0,6.78,1.82,0.0,0.0,0.173,0.08,0.146,0.0,2.3514,6.42,0.6931,0.0,0.0,0.0,0.1596,0.077,0.1363,Chennai_Senganmal,Growth
PROP-FBAE78BF23D2,9.5,595.0,2.0,0.714,0.5,1.0,30.1,2.0,5.53,2.41,0.0,0.0,0.22,0.382,0.661,1.0,2.3514,6.3902,0.6931,1.0986,0.0,0.0,0.1989,0.3235,0.5074,Chennai_Chettipunyam,Growth
PROP-B59553234E86,9.5,355.0,1.0,0.833,1.0,1.0,16.6,0.0,0.0,1.36,0.0,0.0,0.206,0.147,0.327,0.0,2.3514,5.8749,0.6931,0.0,0.0,0.0,0.1873,0.1371,0.2829,Chennai_Kumananchavadi,Declining
PROP-B6CDFCD7A060,9.5,490.0,1.5,0.833,0.667,1.0,11.1,0.0,12.72,2.5,0.0,0.0,0.112,0.08,0.1,0.0,2.3514,6.1964,0.6931,0.0,0.0,0.0,0.1062,0.077,0.0953,Chennai_Kk Nagar,Growth
PROP-C163C0D4CB89,9.5,325.0,1.0,0.833,0.5,1.0,19.4,5.0,1.77,-0.7,0.0,0.0,0.273,0.142,0.16,1.0,2.3514,5.7869,0.6931,1.7918,0.0,0.0,0.2414,0.1328,0.1484,Chennai_Nedunkundram,Stable
PROP-1992387BDC35,9.5,540.0,1.5,0.833,0.5,1.0,6.2,3.0,6.81,1.92,0.0,0.0,0.127,0.075,0.078,0.0,2.3514,6.2934,0.6931,1.3863,0.0,0.0,0.1196,0.0723,0.0751,Chennai_Perungudi,Growth
PROP-5A9449E11655,9.5,466.67,1.0,0.833,0.667,1.0,9.3,2.0,10.98,3.14,0.0,0.0,0.252,0.091,0.086,1.0,2.3514,6.1478,0.6931,1.0986,0.0,0.0,0.2247,0.0871,0.0825,Chennai_Villivakkam,Growth
PROP-94E563882B43,9.5,700.0,2.0,0.833,0.0,1.0,29.3,0.0,1.55,1.79,0.0,0.0,0.321,0.264,0.42,0.0,2.3514,6.5525,0.6931,0.0,0.0,0.0,0.2784,0.2343,0.3507,Chennai_Chromepet,Stable
PROP-7943C1E25050,9.5,420.0,1.5,0.833,0.5,1.0,32.5,2.0,6.78,1.82,0.0,0.0,0.573,0.251,0.218,1.0,2.3514,6.0426,0.6931,1.0986,0.0,0.0,0.453,0.2239,0.1972,Chennai_Ambattur,Growth
PROP-9FB3F9DA0458,9.5,662.33,1.0,0.833,0.25,1.0,42.4,4.0,6.81,1.92,0.0,0.0,0.61,0.459,0.213,2.0,2.3514,6.4973,0.6931,1.6094,0.0,0.0,0.4762,0.3778,0.1931,Chennai_T Nagar,Growth
PROP-457AD501CB4F,9.5,494.67,1.0,0.833,0.5,1.0,42.4,4.0,13.31,3.59,0.0,0.0,0.61,0.459,0.213,2.0,2.3514,6.2059,0.6931,1.6094,0.0,0.0,0.4762,0.3778,0.1931,Chennai_T Nagar,Growth
PROP-DF0B5484FDE6,9.5,400.5,1.5,0.833,0.5,1.0,36.9,5.0,6.92,1.24,0.0,0.0,0.669,0.202,0.313,1.0,2.3514,5.9952,0.6931,1.7918,0.0,0.0,0.5122,0.184,0.2723,Chennai_Selaiyur,Growth
PROP-17028BED9959,9.5,487.0,1.0,0.753,1.0,1.0,34.6,7.0,0.0,0.0,0.0,0.0,0.403,0.262,0.222,2.0,2.3514,6.1903,0.6931,2.0794,0.0,0.0,0.3386,0.2327,0.2005,Chennai_Anna Nagar,Declining
PROP-0922FECA4B33,9.5,430.0,1.0,0.833,0.5,1.0,27.8,0.0,7.64,2.01,0.0,0.0,0.241,0.205,0.835,0.0,2.3514,6.0661,0.6931,0.0,0.0,0.0,0.2159,0.1865,0.607,Chennai_Perumbakkam,Growth
PROP-2921F7C54237,9.5,437.5,1.5,0.833,0.5,1.0,23.7,0.0,1.55,1.79,0.0,0.0,0.273,0.278,0.248,0.0,2.3514,6.0834,0.6931,0.0,0.0,0.0,0.2414,0.2453,0.2215,Chennai_Guduvancheri,Stable
PROP-04ACBBC413FF,9.5,608.0,2.0,0.833,0.577,1.0,43.6,4.0,0.0,1.85,0.0,0.0,0.828,0.447,0.2,2.0,2.3514,6.4118,0.6931,1.6094,0.0,0.0,0.6032,0.3695,0.1823,Chennai_Sholinganallur,Declining
PROP-AFDAE87C7154,9.5,325.0,1.0,0.833,0.75,1.0,3.7,0.0,12.72,2.5,0.0,0.0,0.089,0.08,0.075,0.0,2.3514,5.7869,0.6931,0.0,0.0,0.0,0.0853,0.077,0.0723,Chennai_Avadi,Growth
PROP-064596C5790A,9.5,280.5,1.0,0.833,1.0,1.0,37.9,7.0,9.52,3.06,0.0,0.0,0.564,0.276,0.217,2.0,2.3514,5.6401,0.6931,2.0794,0.0,0.0,0.4472,0.2437,0.1964,Chennai_Karapakkam,Growth
PROP-230BB0F69709,9.5,625.0,1.5,0.833,0.5,1.0,34.9,9.0,12.72,2.5,0.0,0.0,0.325,0.37,0.279,1.0,2.3514,6.4394,0.6931,2.3026,0.0,0.0,0.2814,0.3148,0.2461,Chennai_Pudupakkam,Growth
PROP-114A14ECCF64,9.5,750.0,1.5,0.833,0.5,1.0,16.0,1.0,7.64,2.01,0.0,0.0,0.146,0.266,0.136,0.0,2.3514,6.6214,0.6931,0.6931,0.0,0.0,0.1363,0.2359,0.1275,Chennai_Kolapakkam - Vandalur,Growth
PROP-50558CB1DC5F,9.5,380.0,1.0,0.833,0.5,1.0,33.5,5.0,9.52,3.06,0.0,0.0,0.775,0.172,0.289,1.0,2.3514,5.9428,0.6931,1.7918,0.0,0.0,0.5738,0.1587,0.2539,Chennai_Thandalam,Growth
PROP-6FA0CFE85AFF,9.5,535.0,1.5,0.833,0.5,1.0,32.5,2.0,0.0,1.51,0.0,0.0,0.573,0.251,0.218,1.0,2.3514,6.2841,0.6931,1.0986,0.0,0.0,0.453,0.2239,0.1972,Chennai_Ambattur,Declining
PROP-6CB6B102556C,9.5,462.0,2.0,0.833,0.5,1.0,16.2,3.0,12.63,3.46,0.0,0.0,0.286,0.141,0.169,0.0,2.3514,6.1377,0.6931,1.3863,0.0,0.0,0.2515,0.1319,0.1561,Chennai_Kelambakkam,Growth
PROP-96DA711717E2,9.5,467.5,1.5,0.833,1.0,1.0,27.8,0.0,13.31,3.59,0.0,0.0,0.241,0.205,0.835,0.0,2.3514,6.1495,0.6931,0.0,0.0,0.0,0.2159,0.1865,0.607,Chennai_Perumbakkam,Growth
PROP-0B4999D2EC4D,9.5,432.5,1.5,0.739,1.0,1.0,10.1,1.0,12.72,2.5,0.0,0.0,0.243,0.099,0.179,0.0,2.3514,6.0719,0.6931,0.6931,0.0,0.0,0.2175,0.0944,0.1647,Chennai_Madipakkam,Growth
PROP-B890BC9B2271,9.5,415.0,1.5,0.833,0.25,1.0,28.2,1.0,5.53,2.41,0.0,0.0,0.359,0.36,0.186,0.0,2.3514,6.0307,0.6931,0.6931,0.0,0.0,0.3067,0.3075,0.1706,Chennai_Madambakkam,Growth
