property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,historical_locality_median_ppsf,historical_rental_yield_pct,derived_historical_rental_yield_log1p
PROP-51CD6F42C917,13500000,Bengaluru,Nagarbhavi,Villa,4,4,1,2150,,,,,,13.00540502617177,77.41029348252196,3.021,3.77,3.199,6.688,7.496,1.983,8.097,28.0,8000.0,8000.0,11.05,2.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,537.5,1.0,,,6.288787496596443,,2.489064659936664,6590.91,0.6774658247601267,0.5172842169349372
PROP-08200F346794,4500000,Chennai,Ambattur Industrial Estate,Apartment,1,2,1,608,4.0,4.0,,,,13.052172956747365,80.1020134380947,1.574,1.528,2.716,12.042,1.137,0.443,0.224,54.1,,,,,113.99,-0.7,1.77,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,24.3,37.0,9.0,12,0.5,0,71,39,64,71,43.0,608.0,2.0,,1.0,6.411818267709897,,,5503.14,,
PROP-EB67719370B1,4900000,Bengaluru,Bisuvanahalli,Apartment,3,3,1,1075,4.0,8.0,,,,12.8866760054621,77.5868566962224,2.498,1.109,2.581,11.756,6.771,4.002,3.146,41.6,56584.17,35000.0,30.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Completed,100.0,39.0,45.0,25,0.64,0,73,40,65,73,45.7,358.333,1.0,,0.5,5.884249535156618,,3.4339872044851463,3604.19,10.840096510411623,2.4714917806398367
PROP-C0DC3294B139,2600000,Delhi,Aya Nagar,Independent House,2,2,0,511,,,,,North-West,28.89504408819184,77.17659499121729,1.315,8.197,10.164,15.108,7.421,8.92,12.647,21.8,14214.29,9250.0,17.1,14.0,115.55,-1.05,2.43,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,290,153,250,290,175.7,255.5,1.0,,,5.547128664610824,,2.89591193827178,8275.465,2.624881321223088,1.287821548797765
PROP-62DA211A1C1F,11000000,Bengaluru,Ramamurthy Nagar,Independent House,2,3,1,1200,,,,,,13.154399994228218,77.44700942341638,5.035,2.149,5.025,18.199,8.892,4.333,4.966,23.0,18576.92,18000.0,23.53,13.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,600.0,1.5,,,6.398594934535208,,3.199896858270398,5025.255,3.5819077837841067,1.5221154580723633
PROP-581E2CA19152,12000000,Bengaluru,Nehru Nagar,Apartment,3,3,1,1775,5.0,7.0,,,,13.004422730495772,77.74379169478041,2.037,2.04,2.857,8.549,2.71,5.689,3.032,38.0,45000.0,45000.0,30.49,2.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Completed,100.0,28.0,40.0,11,0.545,0,69,38,63,69,42.3,591.667,1.0,,0.714,6.384632689835279,,3.449670035112933,5789.47,5.25480488045842,1.8333499492610104
PROP-04A53F1FAA6E,5000000,Mumbai,Santacruz East,Apartment,2,1,1,300,1.0,,,,,19.24618629328324,72.95651596176785,2.951,3.474,4.704,11.822,12.519,1.978,2.052,25.8,75611.11,85000.0,80.95,9.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,117,65,107,117,71.0,150.0,0.5,0.75,,5.017279836814924,0.5596157879354227,4.406109305189839,18360.655,18.517857886878215,2.971329835561407
PROP-0C2D8348F5F4,107000000,Mumbai,Sewri,Independent House,2,3,0,900,,,,,,19.25617376831397,72.81993462811145,4.411,3.058,0.385,17.957,11.162,9.432,6.147,35.8,132833.33,135000.0,121.31,6.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,102,58,95,102,63.7,450.0,1.5,,,6.111467339502679,,4.806558805499272,23738.635,7.582575830497415,2.149734081789549
PROP-FDC367C92088,7600000,Bengaluru,Dommasandra,Apartment,3,3,0,1064,6.0,12.0,,,,12.896588207927753,77.83644734782561,2.753,4.597,5.385,9.009,14.558,7.898,5.572,24.3,56584.17,35000.0,30.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,22.0,59.0,13.0,16,0.625,0,73,40,65,73,45.7,354.667,1.0,,0.5,5.873994899840327,,3.4339872044851463,4755.48,8.300672952157578,2.2300867579883707
PROP-CA5B585ECF74,14000000,Bengaluru,Kengeri,Independent House,4,3,0,1450,,,,,,12.996427938445608,77.41716322971757,4.244,4.118,4.39,5.796,6.255,2.047,8.691,23.1,23000.0,23000.0,23.0,1.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,362.5,0.75,,,5.895779296973574,,3.1780538303479458,5200.0,3.6604774535809024,1.5391179007390867
PROP-E175A56E8BF1,8500000,Bengaluru,Kalyan Nagar,Apartment,3,3,0,1450,1.0,4.0,,,,13.20127370323116,77.38056207756647,12.536,10.548,11.569,26.684,16.634,11.173,8.843,2.9,25666.67,25000.0,26.2,3.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,483.333,1.0,,0.25,6.182772686670691,,3.3032169733019514,8823.53,2.3448274298850675,1.2074151017815156
PROP-5C148AD92881,3300000,Bengaluru,Chandapura,Apartment,2,3,1,820,2.0,4.0,,,,12.951167596895775,77.75388582814793,1.783,4.169,6.757,2.536,4.524,4.912,5.382,29.4,19125.0,20500.0,21.25,8.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,410.0,1.5,,0.5,6.018593214496234,,3.1023420086122493,4491.53,6.679238477757023,2.0385203857011915
PROP-1DB058445F92,14800000,Bengaluru,Battarahalli,Independent House,5,4,1,2600,,,,,North,13.017118581319188,77.37307385002029,1.568,3.24,3.575,8.753,11.097,4.009,7.332,29.6,55000.0,55000.0,32.19,3.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,520.0,0.8,,,6.255750041753367,,3.502248625731883,5909.09,4.295858649067011,1.6669251281476678
PROP-685757EC48EB,5900000,Bengaluru,Kannuru,Independent House,2,3,1,1200,,,,,North,12.839789676612304,77.51589854722306,6.502,3.416,6.937,12.789,1.489,4.551,2.74,23.2,47666.67,35000.0,30.3,3.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,600.0,1.5,,,6.398594934535208,,3.4436180975461075,5789.47,6.045458392564432,1.952383209602185
PROP-138D9E65DB0F,6500000,Chennai,Kosappur,Independent House,1,2,0,400,,,,,,13.270195904597465,80.4497869943605,8.308,5.736,0.622,18.958,10.209,7.742,5.682,22.6,,,,,113.99,-0.7,1.77,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,90,48,79,90,55.7,400.0,2.0,,,5.993961427306569,,,5503.14,,
PROP-35CC202F3AC1,4200000,Hyderabad,Boduppal,Apartment,2,3,1,920,3.0,4.0,,,,17.15097787332751,78.67145371938848,11.022,10.519,12.348,15.597,20.23,16.882,6.042,2.7,,,,,116.65,-0.3,3.2,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,23.7,59.0,14.0,16,0.625,0,86,46,76,86,55.3,460.0,1.5,,0.75,6.133398042996649,,,5870.02,,
PROP-0E2C22F5B6FE,18000000,Bengaluru,Yelahanka New Town,Independent House,1,4,1,2400,,,,,,12.987745726857424,77.75614746834496,1.925,3.902,4.622,6.52,4.123,5.638,4.773,30.2,22428.57,22000.0,24.44,7.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,2400.0,4.0,,,7.783640596221253,,3.2363227384719213,4530.3,2.428095269628943,1.2320047919563968
PROP-482F6DC30430,5800000,Mumbai,Khar West,Apartment,2,1,0,315,5.0,6.0,,,,19.361596693526288,72.61199383711114,10.175,20.588,14.917,41.096,18.243,20.009,9.208,1.5,343666.67,305000.0,176.62,18.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,72.4,29.0,21.0,24,0.417,0,102,58,95,102,63.7,157.5,0.5,,0.833,5.065754593317335,,5.179646436830358,35294.12,32.92063272592607,3.5240234642263224
PROP-3E38DD1DCF08,11500000,Bengaluru,Vibhutipura,Independent House,2,4,1,2100,,,,,,13.129627051554404,77.78989432838097,0.784,12.346,11.939,13.365,9.047,9.777,6.276,22.6,8000.0,8000.0,8.0,1.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,1050.0,2.0,,,6.957497370876951,,2.19722457733622,6757.715,0.676475490817321,0.5166936675612868
PROP-AA8AB6E3F9A0,11500000,Bengaluru,Lal Bahadur Shastri Nagar,Independent House,3,4,1,2200,,,,,,12.820904957869228,77.4604495549536,9.664,9.128,5.055,8.155,7.459,6.764,6.704,8.5,56584.17,35000.0,30.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,733.333,1.333,,,6.598962604207666,,3.4339872044851463,5789.47,3.297522759580599,1.4580387542656368
PROP-D96DCB96FD6C,10500000,Bengaluru,Vakil Garden City,Apartment,3,3,1,1665,1.0,,,,,12.928581263082984,77.4368390910613,2.663,1.211,5.524,3.797,2.504,6.691,2.746,34.3,56584.17,35000.0,30.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,67.3,49.0,33.0,17,0.353,0,73,40,65,73,45.7,555.0,1.0,0.811,,6.320768294250582,0.5938791789012764,3.4339872044851463,5712.969999999999,4.415431067417687,1.6892524834558689
PROP-1097521459E0,12900000,Bengaluru,Kasavanahalli,Apartment,3,4,1,2700,4.0,4.0,,,,12.961492916811272,77.43726094528475,1.008,4.044,6.448,3.799,1.816,5.314,5.83,34.6,49258.82,40000.0,33.09,17.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,900.0,1.333,,1.0,6.803505257608338,,3.529004086149812,6310.58,2.8171384845414806,1.3395010540956478
PROP-DFD260424C64,8700000,Hyderabad,Kukatpally,Apartment,2,3,1,1350,,,1.0,Fully-Furnished,,17.3978275,78.444006,3.334,4.093,1.439,3.044,5.434,0.684,1.01,42.9,,,,,116.65,-0.3,3.2,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,86,46,76,86,55.3,675.0,1.5,,,6.516193076042964,,,5739.13,,
PROP-8A5AEA8A0508,4200000,Delhi,Barakhamba,Apartment,1,2,0,450,2.0,3.0,,,,28.39700004364576,77.36226979452688,12.095,10.916,6.974,17.57,16.238,10.237,1.443,5.7,41733.14,22000.0,27.78,1758.0,115.55,-1.05,2.43,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,225,123,202,225,146.3,450.0,2.0,,0.667,6.111467339502679,,3.359680701459222,8294.57,7.072900303049666,2.088512810906382
PROP-9D66E1E7753D,6000000,Bengaluru,Hennur,Apartment,2,3,0,1102,2.0,4.0,,,,12.77270165750186,77.60175168992734,6.609,5.917,4.428,20.576,3.863,3.416,4.029,16.9,81166.67,42000.0,32.38,12.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,11.9,59.0,7.0,15,0.6,0,73,40,65,73,45.7,551.0,1.5,,0.5,6.313548046277095,,3.507956918233689,4246.455,10.770166461961916,2.4655680640746325
PROP-4ABF674811FA,16500000,Delhi,Patparganj,Apartment,3,3,1,1500,2.0,3.0,,,,28.61406274207121,77.27629104568665,1.907,5.127,3.228,10.989,7.078,4.329,1.572,27.9,31400.0,31000.0,28.84,10.0,115.55,-1.05,2.43,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,290,153,250,290,175.7,500.0,1.0,,0.667,6.2166061010848646,,3.3958497753355603,10968.75,2.260968660968661,1.1820242865091362
PROP-CD7618607C6C,750000,Mumbai,Virar East,Independent House,2,1,0,320,,,,,,19.21083156822128,72.68849046769274,2.646,2.206,7.539,25.004,6.693,6.184,4.463,29.6,11000.0,10000.0,18.52,3.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,102,58,95,102,63.7,160.0,0.5,,,5.081404364984463,,2.9714395809849465,3860.29,9.714296076201528,2.371578931592672
PROP-97E53FC091B7,4500000,Mumbai,Andheri East,Apartment,1,2,0,640,10.0,10.0,,,,19.28173735900521,72.65400705301346,8.121,10.685,7.447,32.112,15.351,11.09,3.776,5.8,71837.29,65000.0,78.65,59.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,65.0,60.0,39.0,7,0.857,0,102,58,95,102,63.7,640.0,2.0,,1.0,6.46302945692067,,4.3776420363560575,19756.84,6.168749658346173,1.96973125423677
PROP-7B2B8342FC86,30000000,Bengaluru,Jp Nagar,Independent House,5,1,1,3600,,,,,,13.163401801134947,77.51549012783907,4.489,2.022,5.472,16.445,9.527,10.005,4.886,27.3,50566.67,38000.0,26.82,15.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,720.0,0.2,,,6.580639137284949,,3.325755186495297,5664.835,2.236016877220019,1.1743432146400057
PROP-2DCEC4E30A72,16000000,Bengaluru,Kartik Nagar,Apartment,2,3,1,1000,4.0,,,,,13.081516030546572,77.63720362895717,0.991,5.043,1.229,4.044,8.037,2.882,2.1,39.6,56584.17,35000.0,30.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,72.7,44.0,32.0,39,0.385,0,69,38,63,69,42.3,500.0,1.5,0.4,,6.2166061010848646,0.3364722366212129,3.4339872044851463,6938.78,6.052937259864126,1.9534441626617531
PROP-06133E9528B7,30000000,Chennai,Tondiarpet,Independent House,1,3,1,1300,,,,,,13.152297847302144,80.08852585663448,5.699,1.511,1.616,10.553,8.201,7.918,7.91,29.0,,,,,113.99,-0.7,1.77,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,90,48,79,90,55.7,1300.0,3.0,,,7.170888478512505,,,5503.14,,
PROP-74446614F02A,3000000,Delhi,Burari,Independent House,2,1,0,225,,,,,,28.78990635836686,76.93516424274095,11.798,7.485,4.647,12.363,11.561,16.099,9.067,7.6,10166.67,10000.0,12.5,12.0,115.55,-1.05,2.43,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,225,123,202,225,146.3,112.5,0.5,,,4.7318028369214575,,2.602689685444384,4380.95,12.173919659738946,2.5782390918045017
PROP-501FA7CEF531,6500000,Bengaluru,Uttarahalli Hobli,Apartment,2,3,0,1080,1.0,4.0,,,,13.013344292232793,77.6745299494776,2.625,2.979,2.586,5.382,5.169,4.061,0.347,31.9,56584.17,35000.0,30.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,43.6,39.0,17.0,8,0.625,0,69,38,63,69,42.3,540.0,1.5,,0.25,6.293419278846481,,3.4339872044851463,6266.55,6.205789292176539,1.9748847712900797
PROP-6F9BC3E11E38,15500000,Mumbai,Andheri West,Apartment,2,2,0,600,2.0,16.0,,,,19.128300000000003,72.839224,1.451,6.285,8.136,6.966,4.351,3.647,2.263,27.6,116791.67,80000.0,100.6,72.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,102,58,95,102,63.7,300.0,1.0,,0.125,5.707110264748875,,4.6210435351443815,22500.0,7.111111111111111,2.093234863812172
PROP-FEE70FE515D5,22500000,Bengaluru,Hebbal,Independent House,4,2,1,3600,,,,,,12.948946,77.58410599999999,2.369,3.118,1.697,6.863,0.867,3.733,3.111,43.2,119857.14,75000.0,43.75,35.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,900.0,0.5,,,6.803505257608338,,3.801091444720865,5341.935,4.679952114729962,1.7369428021922346
PROP-3BCBCA8109BD,1800000,Delhi,Mehrauli,Apartment,2,2,1,750,4.0,4.0,,,,28.557439671002843,76.9665274535501,4.01,3.865,1.198,15.203,13.72,7.068,6.75,30.8,20653.85,20000.0,27.78,13.0,115.55,-1.05,2.43,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Completed,100.0,26.0,35.0,12,0.583,0,225,123,202,225,146.3,375.0,1.0,,1.0,5.929589143389895,,3.359680701459222,3909.09,8.186048415360096,2.21768585644927
PROP-A0E0306C5A80,12000000,Chennai,Triplicane,Independent House,3,2,1,600,,,,,East,13.210690974923809,80.3163241488699,3.723,4.317,0.734,11.687,5.68,6.117,1.95,34.0,,,,,113.99,-0.7,1.77,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,90,48,79,90,55.7,200.0,0.667,,,5.303304908059076,,,9487.18,,
PROP-258076B12F72,4700000,Chennai,Ayapakkam,Independent House,3,3,1,1290,,,,,,13.121672280507203,80.22880011954214,2.56,1.555,2.598,3.793,5.634,3.951,1.905,38.2,,,,,113.99,-0.7,1.77,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,90,48,79,90,55.7,430.0,1.0,,,6.066108090103747,,,7500.0,,
PROP-0F7055F7C81D,3900000,Bengaluru,Electronic City Phase Ii,Apartment,2,3,0,925,3.0,4.0,,,,12.893519276569284,77.49948076057048,5.608,5.278,6.906,8.366,5.058,2.38,2.268,24.5,56584.17,35000.0,30.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,462.5,1.5,,0.75,6.13880638500591,,3.4339872044851463,4865.79,9.331558781904976,2.335203170286228
PROP-5D24D6B45D56,8000000,Bengaluru,Wilson Garden,Apartment,2,3,0,1100,,,,,,12.988345744178387,77.59250252308354,3.397,3.57,3.698,5.17,2.387,1.391,2.775,38.3,49000.0,49000.0,40.83,1.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,86.4,44.0,38.0,12,0.583,0,69,38,63,69,42.3,550.0,1.5,,,6.311734809152915,,3.733613785454107,7981.22,6.697540658514043,2.0409008828440163
PROP-50D9DDE09E2C,8800000,Bengaluru,Thotada Guddadhalli Village,Independent House,4,3,1,1700,,,,,,12.99801557961163,77.79899469537838,3.999,4.163,6.212,8.715,8.6,3.02,5.364,25.1,56584.17,35000.0,30.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,425.0,0.75,,,6.054439346269371,,3.4339872044851463,4799.24,5.147873903564143,1.8161063153105388
PROP-B93E5E4EE11F,5500000,Mumbai,Bhuleshwar,Apartment,2,1,1,220,4.0,4.0,,,South,19.3076196895108,72.59786575696471,14.621,16.538,13.683,38.602,20.97,14.437,8.209,1.5,102803.9,60000.0,83.05,1696.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,102,58,95,102,63.7,110.0,0.5,,1.0,4.709530201312334,,4.431411859854625,16446.975,19.898657794076254,3.039684936529422
PROP-911673600C88,7000000,Hyderabad,Badangpet,Apartment,2,3,1,1175,4.0,4.0,,,,17.581285345423805,78.64816453530057,2.379,7.81,5.62,17.93,9.105,4.517,4.457,18.0,,,,,116.65,-0.3,3.2,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,86,46,76,86,55.3,587.5,1.5,0.936,1.0,6.377576926700331,0.6606239888543853,,4000.0,,
PROP-7C9BF4511119,8900000,Hyderabad,Punjagutta,Apartment,3,3,1,1650,4.0,,,,,17.22000272895156,78.4218316943521,2.338,7.46,4.195,8.913,9.536,10.699,2.231,21.7,,,,,116.65,-0.3,3.2,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,76.0,25.0,19.0,39,0.385,0,86,46,76,86,55.3,550.0,1.0,,,6.311734809152915,,,5870.02,,
PROP-663203CA3B26,10000000,Bengaluru,Banashankari,Independent House,1,3,0,1200,,,,,,12.9670415,77.6311245,2.597,2.76,2.728,1.619,2.526,3.52,2.678,39.3,58690.91,66300.0,27.88,11.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,1200.0,3.0,,,7.090909822079984,,3.3631493140246254,6250.0,10.608,2.451694515581887
PROP-E9649009E689,5000000,Hyderabad,Hayathnagar,Apartment,2,3,1,1150,1.0,5.0,,,,17.44922203785743,78.4129701394739,2.739,2.72,2.543,3.594,6.415,2.958,3.711,33.4,,,,,116.65,-0.3,3.2,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,17.2,58.0,10.0,67,0.284,0,86,46,76,86,55.3,575.0,1.5,,0.2,6.356107660695892,,,5870.02,,
PROP-1128B1CDE4CD,4000000,Mumbai,Vikhroli East,Independent House,1,2,1,400,,,,,,18.857196661375205,72.94899928096423,6.966,5.643,5.573,3.718,0.238,10.822,3.894,20.1,85100.0,45000.0,94.74,15.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,117,65,107,117,71.0,400.0,2.0,,,5.993961427306569,,4.561636183964363,14777.78,9.135336972129778,2.316028027711365
PROP-8FB336391049,5000000,Bengaluru,Hebbal Kempapura,Apartment,2,3,0,900,1.0,4.0,,,,13.00257684069418,77.8257839739585,2.589,5.936,8.588,10.802,11.513,4.374,7.277,23.8,55600.0,29000.0,23.33,5.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,37.0,46.0,17.0,17,0.471,0,73,40,65,73,45.7,450.0,1.5,,0.25,6.111467339502679,,3.191710156795432,6388.89,6.052172860491677,1.9533357765000467
PROP-1B8C4027E2BB,2700000,Delhi,Sonia Vihar,Independent House,3,2,1,400,,,,,,28.66506472295994,77.24322402809872,0.476,7.83,6.71,13.033,2.571,2.196,2.125,35.9,41733.14,22000.0,27.78,1758.0,115.55,-1.05,2.43,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,290,153,250,290,175.7,133.333,0.667,,,4.900321791885917,,3.359680701459222,5730.34,11.517641187084884,2.5271389443342978
PROP-77F67A4F5325,13000000,Chennai,Kattankulathur,Villa,3,4,1,2772,,,,,,13.064275987847068,80.1979503500412,1.622,4.216,3.375,7.168,4.963,5.954,2.252,37.9,,,,,113.99,-0.7,1.77,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,71,39,64,71,43.0,924.0,1.333,,,6.829793737512425,,,4444.44,,
PROP-BC11B25A7122,6000000,Bengaluru,Bommanahalli,Independent House,2,4,1,800,,,,,North-East,12.761291564919336,77.44758578062606,10.721,5.787,3.544,12.675,6.807,13.363,12.481,14.6,45900.0,35000.0,34.29,5.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,400.0,2.0,,,5.993961427306569,,3.5635996376871786,4815.645,10.901966403254391,2.47670363043716
