property_master_id,city,locality,latitude,longitude,property_type,bhk,bathrooms,balconies,parking,carpet_area_sqft,builtup_area_sqft,super_builtup_area_sqft,plot_area_sqft,floor_no,total_floors,year_built,age_years,furnishing,facing,rera_registered,rera_id,listing_date,price_inr,price_lakhs,price_per_sqft,raw__property_name,raw__property_title,raw__price,raw__location,raw__description,rental_listing_count,avg_monthly_rent,median_monthly_rent,p25_monthly_rent,p75_monthly_rent,avg_rent_per_sqft,median_rent_per_sqft,avg_rental_area_sqft,rent_stddev,pct_furnished,pct_semi_furnished,dominant_bhk,rental_join_quality,annual_rent_estimate_inr,rental_yield_pct,listing_quarter,historical_quarter,hist_hpi_assessment,hist_hpi_market,hist_carpet_area_rate,hist_qoq_growth,hist_yoy_growth,hist_market_regime,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change
PROP-DBB80D842E7D,Hyderabad,Pragathi Nagar,,,Apartment,3,3,1,,,1760,,,1.0,5.0,,,,,0,,2022-05-15,9900000,99.0,5625.0,"Hari Hara Apartment,Pragathi Nagar, Hyderabad","3 BHK Flat for sale in Pragathi Nagar, Hyderabad",₹99.0 L,"Hari Hara Apartment,Pragathi Nagar, Hyderabad","Check out this 3 BHK Apartment for sale in Pragathi Nagar, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 3 BHK Apartment is perfect for a modern-day lifestyle. Pragathi Nagar is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 1. The total number of floors in this project is 5. The property's price is Rs 99.0 L. This property is a modern-day abode, with 1760 Square feet built-up area. Educational institutions are closeby with schools such as Dr. .",,,,,,,,,,,,,none,,,2022-Q2,2022-Q1,135.57,137.38,6232.41,3.37,12.07,Growth,89.6,7.82,2.63,6.5
PROP-CDEBF0EB9B3E,Hyderabad,Hitech City,,,Apartment,3,3,0,,,1450,,,16.0,18.0,,,,,0,,2021-11-15,18000000,180.0,12413.79,"Phase 2, Hitech City,Hyderabad","3 BHK Flat for sale in Hitech City, Hyderabad",₹1.8 Cr,"Phase 2, Hitech City,Hyderabad","Looking for a good 3 BHK Apartment in Hitec City, Hyderabad? This property is in one of Hyderabad's most popular locations. This is a no brokerage property. The property is on floor 16. Total number of floors is 18. Maintenance charges of this property is Rs 0. This Apartment is available for Rs 1.8 Cr. This modern unit has a built-up area of 1450 Square feet. It is very close to some of city's best hospitals, such as, Medicover Woman and Child Hospital in Hyderabad | Best Gynaecologist, Medicover Hospitals HiTech City - Best Hospital in Hyderabad, and PACE Hospitals - Hitech City. Established.",,,,,,,,,,,,,none,,,2021-Q4,2021-Q3,127.12,128.6,5862.72,3.13,9.25,Growth,87.2,4.56,1.87,3.8
PROP-4F2F461467EB,Hyderabad,Kothaguda,,,Apartment,3,3,1,,1350.0,1735,,,12.0,,,,,,0,,2021-02-15,22000000,220.00000000000003,12680.12,"Prestige lvy league ,Khanamet, Kothaguda,Hyderabad","3 BHK Flat for sale in Kothaguda, Hyderabad",₹2.2 Cr,"Prestige lvy league ,Khanamet, Kothaguda,Hyderabad","Looking for a 3 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 3 BHK property in Hyderabad's finest location, Kothaguda. This is an owner listed property and there is no brokerage involved. It is on floor 12 out of 18 floors. This Apartment is available at a reasonable price of Rs 2.2 Cr. Maintenance charges in this property is Rs 5000. The built up area of this property is 1735 Square feet. It is spacious for a family and this property has a carpet area of 1350 Square feet. There are 3 bedrooms and 3 bathroom. There are a number of reputed schools in the vicinity such as.",,,,,,,,,,,,,none,,,2021-Q1,2020-Q4,118.83,119.29,5498.58,2.12,3.16,Stable,82.3,4.05,-1.32,3.2
PROP-EFBAD9C7DF8B,Hyderabad,Gachibowli,,,Apartment,3,3,1,,,1821,,,1.0,4.0,,,,,0,,2019-08-15,14000000,140.0,7688.08,"Gachibowli, Hyderabad","3 BHK Flat for sale in Gachibowli, Hyderabad",₹1.4 Cr,"Gachibowli, Hyderabad","Property for sale in Gachibowli, Hyderabad. This 3 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 1. The total number of floors in this building is 4. This Apartment's price is Rs 1.4 Cr. Homebuyers will also need to pay Rs 0 towards maintenance. The built-up area is 1821 Square feet. This Apartment is strategically located within close distance of famous healthcare centres such as Oasis Fertility - Best IVF Centre in Gachibowli, Himagiri Hospitals, and Continental Hospitals. Schools like Kend.",,,,,,,,,,,,,none,,,2019-Q3,2019-Q2,110.65,110.5,5138.15,1.59,5.77,Growth,76.0,3.26,2.15,2.4
PROP-27F3E7B2B41A,Hyderabad,Nanakaramguda,,,Apartment,2,3,1,,,970,,,12.0,24.0,,,,,0,,2022-08-15,9100000,91.0,9381.44,Mantri Celestia,"2 BHK Flat for sale in Nanakaramguda, Hyderabad",₹91.0 L,"Financial District, Nanakaramguda,Hyderabad","Best 2 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 2 BHK property for sale in one of Hyderabad's top location, Nanakramguda. It is situated on floor 12. The total number of floors in this Apartment is 24. The property price of this unit is Rs 91.0 L. Monthly maintenance costs Rs 3000. The built-up area is 970 Square feet. There are 2 bedrooms and 2 bathroom. It is an ideal location for young families with kids, as this property is close to Confident Corporate Speaker - Best Public Speaking Training To Overcome Shyness, Ner.",,,,,,,,,,,,,none,,,2022-Q3,2022-Q2,139.67,141.78,6411.65,3.02,13.31,Growth,91.3,6.66,1.9,5.7
PROP-085B0B3785DB,Hyderabad,Kompally,,,Villa,3,4,1,,,2200,,,,,,,,,0,,2019-05-15,14500000,145.0,6590.91,"Silver Leaf Villas,Kompally, Hyderabad","3 BHK Villa for sale in Kompally, Hyderabad",₹1.45 Cr,"Silver Leaf Villas,Kompally, Hyderabad","Looking for a 3 BHK Villa for sale in Hyderabad? Your search ends here. Buy this 3 BHK property in Hyderabad's finest location, Kompally. This is an owner listed property and there is no brokerage involved. This Villa is available at a reasonable price of Rs 1.45 Cr. Maintenance charges in this property is Rs 3000. The built up area of this property is 2200 Square feet. There are 3 bedrooms and 3 bathroom. It is a thoroughly safe premise with cctv facility. Other facilities include amenities like Sports Facility, Clubhouse, Community Hall. It is also equipped with a dedicated kids area. There .",,,,,,,,,,,,,none,,,2019-Q2,2019-Q1,108.92,108.67,5061.93,1.32,5.75,Growth,74.4,3.05,1.22,2.2
PROP-BAC43107AAB8,Hyderabad,Beeramguda,,,Apartment,2,3,1,,,1000,,,3.0,3.0,,,,,0,,2020-11-15,4500000,45.0,4500.0,"Beeram,Beeramguda, Hyderabad","2 BHK Flat for sale in Beeramguda, Hyderabad",₹45.0 L,"Beeram,Beeramguda, Hyderabad","One of the finest property in Ramachandra Puram is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 3. It is a 3 storeyed building. The price of this Apartment is Rs 45.0 L. Other charges when you move into this property include maintenance, which is Rs 1500. This Apartment is spacious with a built-up area of 1000 Square feet. There are 2 bedrooms and 2 bathroom. This property ensures you are a quick distance away from the city's best schools such as Academic Heights Public School, Beeramguda, Bharatiya Vidya Bhavan's Public School, .",,,,,,,,,,,,,none,,,2020-Q4,2020-Q3,116.36,116.65,5389.72,-0.3,3.2,Stable,83.4,7.61,2.84,5.9
PROP-8550CE2342E4,Hyderabad,Bachupally,,,Apartment,2,3,1,,,1100,,,5.0,5.0,,,,,0,,2018-05-15,5500000,55.0,5000.0,"NARAYANA BUILDERS ,Bachupally, Hyderabad","2 BHK Flat for sale in Bachupally, Hyderabad",₹55.0 L,"NARAYANA BUILDERS ,Bachupally, Hyderabad","Looking for a good 2 BHK Apartment in Bachupally, Hyderabad? This property is in one of Hyderabad's most popular locations. This is a no brokerage property. The property is on floor 5. Total number of floors is 5. Maintenance charges of this property is Rs 2000. This Apartment is available for Rs 55.0 L. This modern unit has a built-up area of 1100 Square feet. There are 2 bedrooms and 2 bathroom. It is very close to some of city's best hospitals, such as, Mamata Academy of Medical Sciences Hospital, ADHYA CLINIC health wellness and lifestyle clinic, and Snigdha Ayurvedic Hospital - Sri Krishn.",,,,,,,,,,,,,none,,,2018-Q2,2018-Q1,103.0,102.1,4800.0,0.0,0.0,Declining,72.2,0.0,0.14,0.0
PROP-EFC28452E658,Hyderabad,Mokila,,,Apartment,2,3,1,,,1027,,,3.0,4.0,,,,,0,,2019-11-15,5300000,53.0,5160.66,Town Centre Apartment,"2 BHK Flat for sale in Mokila, Hyderabad",₹53.0 L,"Mokila, Hyderabad","2 BHK Apartment for sale in Mokila, Hyderabad. This 2 BHK unit is available in Mokila and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Mokila. It is on floor 3. The total number of floors is 4. The price of this Apartment is Rs 53.0 L. Residents in this project also pay monthly maintenance charges of Rs 3000. The built-up area is 1027 Square feet. There are 2 bedrooms and 2 bathroom. The city's best schools such as Primary School Pilligundla, H- Block Bo.",,,,,,,,,,,,,none,,,2019-Q4,2019-Q3,112.75,112.53,5230.95,1.9,6.78,Growth,77.5,4.59,1.97,3.4
PROP-FCF58EC43A48,Hyderabad,Gowdavalli,,,Apartment,3,3,1,,,1690,,,1.0,5.0,,,,,0,,2020-11-15,6500000,65.0,3846.15,Bhuvana Green Valley,"3 BHK Flat for sale in Gowdavalli, Hyderabad",₹65.0 L,"Gowdavalli, Hyderabad","Check out this 3 BHK Apartment for sale in Gowdavalli, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 3 BHK Apartment is perfect for a modern-day lifestyle. Gowdavalli is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 1. The total number of floors in this project is 5. The property's price is Rs 65.0 L. This property is a modern-day abode, with 1690 Square feet built-up area. The unit has 3 bedrooms and 3 bathroom. Educational institutions are c.",,,,,,,,,,,,,none,,,2020-Q4,2020-Q3,116.36,116.65,5389.72,-0.3,3.2,Stable,83.4,7.61,2.84,5.9
PROP-4A08D7314B19,Hyderabad,Chandanagar,,,Apartment,2,3,1,,,1150,,,4.0,,,,,West,0,,2019-11-15,5519000,55.19,4799.13,"hmda approved semi gtaed flats,Annapurna Enclave, Chandanagar,Hyderabad","2 BHK Flat for sale in Chandanagar, Hyderabad",₹55.19 L,"hmda approved semi gtaed flats,Annapurna Enclave, Chandanagar,Hyderabad","A 2 BHK Apartment for sale in Chandanagar, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Chandanagar's most desired properties. Contact now for more information. This 2 BHK unit is on floor 4. There are 5 floors in this property. The price of this Apartment is Rs 55.19 L. Maintenance charges come to Rs 0. Each unit has a built-up area of 1150 Square feet. This West-facing property has an excellent view. There are 2 bedrooms. There is provision for 2 bathroom. This property is also equipped with a servant room.",,,,,,,,,,,,,none,,,2019-Q4,2019-Q3,112.75,112.53,5230.95,1.9,6.78,Growth,77.5,4.59,1.97,3.4
PROP-F83200A143B3,Hyderabad,Nanakaramguda,,,Apartment,3,4,1,,,2025,,,2.0,10.0,,,,,0,,2018-08-15,17000000,170.0,8395.06,Vyjayanth Chalets,"3 BHK Flat for sale in Nanakaramguda, Hyderabad",₹1.7 Cr,"Financial District, Nanakaramguda,Hyderabad","Best 3 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 3 BHK property for sale in one of Hyderabad's top location, Nanakramguda. It is situated on floor 2. The total number of floors in this Apartment is 10. The property price of this unit is Rs 1.7 Cr. Monthly maintenance costs Rs 3. The built-up area is 2025 Square feet. There are 3 bedrooms and 3 bathroom. It is an ideal location for young families with kids, as this property is close to Oakridge International School, Gachibowli, Confident Corporate Speaker - Best Public Sp.",,,,,,,,,,,,,none,,,2018-Q3,2018-Q2,104.61,103.76,4871.14,1.56,0.0,Declining,73.6,0.0,1.94,0.0
PROP-0C3A6EE98732,Hyderabad,Nanakaramguda,,,Apartment,3,3,1,,,1950,,,2.0,9.0,,,,North,0,,2020-02-15,17000000,170.0,8717.95,Vyjayanth Chalets,"3 BHK Flat for sale in Nanakaramguda, Hyderabad",₹1.7 Cr,"Financial District, Nanakaramguda,Hyderabad","World class construction at the heart of IT sector. More About This Property Looking for a good 3 BHK Apartment in Nanakramguda, Hyderabad? This property is in one of Hyderabad's most popular locations. This is a no brokerage property. The property is on floor 2. Total number of floors is 9. Maintenance charges of this property is Rs 3. This Apartment is available for Rs 1.7 Cr. This modern unit has a built-up area of 1950 Square feet. This property has a good view and is North-facing. There are 3 bedrooms and 3 bathroom. Lift is available in this Apartment. This is a gated community. Cctv fa.",,,,,,,,,,,,,none,,,2020-Q1,2019-Q4,115.19,115.17,5338.3,2.16,7.15,Growth,79.1,7.62,2.06,5.6
PROP-0496BC9DBE3C,Hyderabad,Aminpur,,,Apartment,3,3,1,,,1532,,,0.0,,,,,,0,,2018-05-15,13300000,133.0,8681.46,Sri Vathsa Sky Heaven,"3 BHK Flat for sale in Aminpur, Hyderabad",₹1.33 Cr,"Aminpur, Hyderabad","A 3 BHK Apartment for sale in Miyapur, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 3 BHK unit with all the modern-day comforts is one of Miyapur's most desired properties. Contact now for more information. This 3 BHK unit is on floor 0. There are 5 floors in this property. The price of this Apartment is Rs 1.33 Cr. Each unit has a built-up area of 1532 Square feet. There are 3 bedrooms. There is provision for 3 bathroom. This residential property is near Kennedy High The Global School, Silver Oaks International School - Bachupally Campus, and Prajay Shelters. I.",,,,,,,,,,,,,none,,,2018-Q2,2018-Q1,103.0,102.1,4800.0,0.0,0.0,Declining,72.2,0.0,0.14,0.0
PROP-1C89A9B2255D,Hyderabad,Kondapur,,,Apartment,2,3,1,,,1250,,,3.0,5.0,,,,,0,,2020-02-15,7995000,79.95,6396.0,Sai Krishna Homes,"2 BHK Flat for sale in Kondapur, Hyderabad",₹79.95 L,"Police Colony, Kondapur,Hyderabad","2 BHK Apartment for sale in Hyderabad. This property is in Kondapur, which is a coveted investment location. This tastefully designed 2 BHK unit is among Hyderabad's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Hyderabad is on floor 3. The total number of floors in this Apartment is 5. The price of the Apartment is Rs 79.95 L. Monthly maintenance charges come to Rs 0. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1250 Square fe.",,,,,,,,,,,,,none,,,2020-Q1,2019-Q4,115.19,115.17,5338.3,2.16,7.15,Growth,79.1,7.62,2.06,5.6
PROP-EE7C8B7F0CFC,Hyderabad,Gajularamaram,,,Apartment,2,3,1,,,1200,,,1.0,5.0,,,,,0,,2020-08-15,6500000,65.0,5416.67,"Veenus enclave gajularamram ,Gajularamaram, Hyderabad","2 BHK Flat for sale in Gajularamaram, Hyderabad",₹65.0 L,"Veenus enclave gajularamram ,Gajularamaram, Hyderabad","Check out this 2 BHK Apartment for sale in Gajularamaram, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 2 BHK Apartment is perfect for a modern-day lifestyle. Gajularamaram is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 1. The total number of floors in this project is 5. The property's price is Rs 65.0 L. Residents in this property pay Rs 1000 towards maintenance. This property is a modern-day abode, with 1200 Square feet built-up area. The .",,,,,,,,,,,,,none,,,2020-Q3,2020-Q2,116.71,117.24,5405.46,-0.62,5.48,Growth,81.1,6.71,1.76,5.1
PROP-04026C47C0A9,Hyderabad,Kokapet,,,Apartment,3,4,1,,1593.0,2235,,,14.0,14.0,,,,,0,,2021-11-15,20500000,205.0,9172.26,My Home Tarkshya,"3 BHK Flat for sale in Kokapet, Hyderabad",₹2.05 Cr,"Kokapet, Hyderabad","Property for sale in Kokapet, Hyderabad. This 3 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 14. The total number of floors in this building is 14. This Apartment's price is Rs 2.05 Cr. Homebuyers will also need to pay Rs 20000 towards maintenance. This Apartment is a spacious unit, with carpet area of 1593 Square feet and is ideal for families. The built-up area is 2235 Square feet. The property has 3 bedrooms and 3 bathroom. This Apartment is strategically located within close distance of .",,,,,,,,,,,,,none,,,2021-Q4,2021-Q3,127.12,128.6,5862.72,3.13,9.25,Growth,87.2,4.56,1.87,3.8
PROP-F2A94EFA44BD,Hyderabad,Puppalaguda,,,Apartment,3,3,1,,,1993,,,7.0,30.0,,,,,0,,2020-02-15,19100000,191.0,9583.54,Prestige High Fields Ph II,"3 BHK Flat for sale in Puppalaguda, Hyderabad",₹1.91 Cr,"Secretariat Employees Colony, Puppalaguda,Hyderabad","Check out this 3 BHK Apartment for sale in Puppalguda, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 3 BHK Apartment is perfect for a modern-day lifestyle. Puppalguda is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 7. The total number of floors in this project is 30. The property's price is Rs 1.92 Cr. This property is a modern-day abode, with 1993 Square feet built-up area. The unit has 3 bedrooms and 3 bathroom. Educational institutions are.",,,,,,,,,,,,,none,,,2020-Q1,2019-Q4,115.19,115.17,5338.3,2.16,7.15,Growth,79.1,7.62,2.06,5.6
PROP-A925A0C32310,Hyderabad,Bachupally,,,Apartment,2,3,0,,,967,,,0.0,4.0,,,,,0,,2019-11-15,7000000,70.0,7238.88,"Bachupally, Hyderabad","2 BHK Flat for sale in Bachupally, Hyderabad",₹70.0 L,"Bachupally, Hyderabad","One of the finest property in Bachupally is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 0. It is a 4 storeyed building. The price of this Apartment is Rs 70.0 L. Other charges when you move into this property include maintenance, which is Rs 0. This Apartment is spacious with a built-up area of 967 Square feet. This property ensures you are a quick distance away from the city's best schools such as Oakridge International School, Bachupally, Ambitus World School - Hyderabad, and Silver Oaks International School - Bachupally Campu.",,,,,,,,,,,,,none,,,2019-Q4,2019-Q3,112.75,112.53,5230.95,1.9,6.78,Growth,77.5,4.59,1.97,3.4
