city,locality,property_type,bhk,baths,has_balcony,area_sqft,price_lakhs,price_inr,price_per_sqft,description_clean,property_name,property_title,price_raw,location_raw
Bengaluru,Varanasi,Apartment,2,3,0,1155,50.0,5000000.0,4329.0,"A 2 BHK Apartment for sale in Margondanahalli, Bengaluru. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Margondanahalli's most desired properties. Contact now for more information. This 2 BHK unit is on floor 1. There are 4 floors in this property. The price of this Apartment is Rs 50.0 L. Maintenance charges come to Rs 2200. Each unit has a built-up area of 1155 Square feet. The carpet area is 900 Square feet. There are 2 bedrooms. There is provision for 2 bathroom. This residential property is near Mother Theresa Memor.",99 Zameen Ashwini Homes,"2 BHK Flat for sale in Varanasi, Bangalore",₹50.0 L,"Green Woods Layout, Varanasi,Bangalore"
Bengaluru,Kothanur,Apartment,2,3,1,1260,63.0,6300000.0,5000.0,"Looking for a good 2 BHK Apartment in Kothanur, Bengaluru? This property is in one of Bengaluru's most popular locations. This is a no brokerage property. The property is on floor 8. Total number of floors is 9. Maintenance charges of this property is Rs 3150. This Apartment is available for Rs 63.0 L. This modern unit has a built-up area of 1260 Square feet. The carpet area of this Apartment is 1000 Square feet. There are 2 bedrooms and 2 bathroom. Lift is available in this Apartment. This is a gated community. Cctv facility is provided to ensure safety. Sports enthusiasts have multiple optio.",Ideal Carnation,"2 BHK Flat for sale in Kothanur, Bangalore",₹63.0 L,"THE DEFENCE ENCLAVE, Kothanur,Bangalore"
Bengaluru,Bommasandra,Apartment,2,3,0,858,37.0,3700000.0,4312.35,"BMRDA approved flats for sale near IT hubs and close to metro. Spacious 2 and 2.5BHK flats available for sale @35 lakh onwards. 10+ amenities are available with gated community. Well connected to Bommasandra metro station and upcoming hosur airport. Few flats are left, so come and grab it soon. More About This Property One of the finest property in Electronic City is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 1. It is a 4 storeyed building. The price of this Apartment is Rs 37.0 L. Other charges when you move into this proper.","Bommasandra Industrial Area, Bommasandra,Bangalore","2 BHK Flat for sale in Bommasandra, Bangalore",₹37.0 L,"Bommasandra Industrial Area, Bommasandra,Bangalore"
Bengaluru,Horamavu,Apartment,2,3,1,1240,87.0,8700000.0,7016.13,"2 BHK Apartment for sale in Bengaluru. This property is in Horamavu, which is a coveted investment location. This tastefully designed 2 BHK unit is among Bengaluru's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Bengaluru is on floor 3. The total number of floors in this Apartment is 4. The price of the Apartment is Rs 87.0 L. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1240 Square feet. Some of the very well-known and reputed.","Sri Balaji Oas,Horamavu Agara, Horamavu,Bangalore","2 BHK Flat for sale in Horamavu, Bangalore",₹87.0 L,"Sri Balaji Oas,Horamavu Agara, Horamavu,Bangalore"
Bengaluru,Hal,Apartment,2,3,0,1100,65.0,6500000.0,5909.09,"A 2 BHK Apartment for sale in HAL, Bengaluru. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of HAL's most desired properties. Contact now for more information. This 2 BHK unit is on floor 4. There are 4 floors in this property. The price of this Apartment is Rs 65.0 L. Each unit has a built-up area of 1100 Square feet. There are 2 bedrooms. This residential property is near Telugu Higher Primary School, Naval Primary School, and Devanatham Higher Primary School. It is also close to Cloudnine Hospital - Old Airport Road, Com.","HAL Airport Area, HAL,Bangalore","2 BHK Flat for sale in HAL, Bangalore",₹65.0 L,"HAL Airport Area, HAL,Bangalore"
Bengaluru,Electronic City Phase Ii,Apartment,2,3,1,870,24.0,2400000.0,2758.62,"Looking for a good 2 BHK Apartment in Electronic City Phase II, Bengaluru? This property is in one of Bengaluru's most popular locations. This is a no brokerage property. The property is on floor 2. Total number of floors is 4. Maintenance charges of this property is Rs 1000. This Apartment is available for Rs 24.0 L. This modern unit has a built-up area of 870 Square feet. It is very close to some of city's best hospitals, such as, Springleaf Hospital, Vimalalaya Hospital, and Ramakrishna Smart Hospitals. Established schools, such as Cuemath centre GPR Royale Layout, MyKids Play school, and I.",Prabhavathi Landmark by Prabhavathi Builders & Developers Pvt Ltd.,"2 BHK Flat for sale in Electronic City Phase II, Bangalore",₹24.0 L,"Electronic City Phase II, Bangalore"
Bengaluru,Banaswadi,Apartment,2,3,1,1302,68.0,6800000.0,5222.73,"Property for sale in Banaswadi, Bengaluru. This 2 BHK Apartment is located in Bengaluru's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 1. The total number of floors in this building is 4. This Apartment's price is Rs 68.0 L. The built-up area is 1302 Square feet. This Apartment is strategically located within close distance of famous healthcare centres such as Shishuka Children's Speciality Hospital, Motherhood Hospital, Gynecologist & Pediatrician HRBR Layout, and Health and Hijama Clinic. Schools like De New World Preschool, De .",Sakshi Mansion by Sakshi Developers,"2 BHK Flat for sale in Banaswadi, Bangalore",₹68.0 L,"Lakshmamma Layout, Banaswadi,Bangalore"
Bengaluru,Kambipura,Apartment,2,3,0,940,79.0,7900000.0,8404.26,"One of the finest property in Kumbalgodu is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 16. It is a 19 storeyed building. The price of this Apartment is Rs 79.0 L. Other charges when you move into this property include maintenance, which is Rs 3000. This Apartment is spacious with a built-up area of 940 Square feet. There are 2 bedrooms and 2 bathroom. This property ensures you are a quick distance away from the city's best schools such as Ion Digital Zone, Rajarajeswari College Girls Hostel, and Basava Gangotri Samsthe. It is a.",Brigade Panorama Ph - 2,"2 BHK Flat for sale in Kambipura, Bangalore",₹79.0 L,"Kambipura, Bangalore"
Bengaluru,Vidyaranyapura,Apartment,3,3,1,1380,93.0,9300000.0,6739.13,"Looking for a 3 BHK Apartment for sale in Bengaluru? Your search ends here. Buy this 3 BHK property in Bengaluru's finest location, Vidyaranyapura. This is an owner listed property and there is no brokerage involved. It is on floor 2 out of 4 floors. This Apartment is available at a reasonable price of Rs 93.0 L. Maintenance charges in this property is Rs 3000. The built up area of this property is 1380 Square feet. It is spacious for a family and this property has a carpet area of 966 Square feet. This property is East facing. There are 3 bedrooms and 2 bathroom. Servant room is also present.",Eshwaree Orchids,"3 BHK Flat for sale in Vidyaranyapura, Bangalore",₹93.0 L,"Adityanagar, Vidyaranyapura,Bangalore"
Bengaluru,Subramanyapura,Apartment,2,3,0,1250,68.0,6800000.0,5440.0,"One of the finest property in Subramanyapura is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 2. It is a 4 storeyed building. The price of this Apartment is Rs 68.0 L. Other charges when you move into this property include maintenance, which is Rs 2500. This Apartment is spacious with a built-up area of 1250 Square feet. The carpet area is 975 Square feet. There are 2 bedrooms and 2 bathroom. This property ensures you are a quick distance away from the city's best schools such as Bunnies, Insight Academy, and Sri Chaitanya School.",Vallabha Jaganath SKN,"2 BHK Flat for sale in Subramanyapura, Bangalore",₹68.0 L,"Gubbalala, Subramanyapura,Bangalore"
Bengaluru,Kengeri Satellite Town,Apartment,2,3,1,1100,47.0,4700000.0,4272.73,"Property located in Kengeri setalite town Property A katha Total land area 9500 sqft O C available Loan sanction from all banks Near by all good colleges and school available Prime location Metro just 1 km Mysore Road just 1 km RERA APPROVED PROJECT More About This Property Property for sale in Kengeri Satellite Town, Bengaluru. This 2 BHK Apartment is located in Bengaluru's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 2. The total number of floors in this building is 4. This Apartment's price is Rs 47.0 L. Homebuyers wi.","Monisha APRTMENT ,Subash Nagar, Kengeri Satellite Town,Bangalore","2 BHK Flat for sale in Kengeri Satellite Town, Bangalore",₹47.0 L,"Monisha APRTMENT ,Subash Nagar, Kengeri Satellite Town,Bangalore"
Bengaluru,Hbr Layout,Apartment,3,3,1,1767,84.0,8400000.0,4753.82,"3 BHK Apartment for sale in HBR Layout, Bengaluru. This 3 BHK unit is available in HBR Layout and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in HBR Layout. It is on floor 3. The total number of floors is 4. The price of this Apartment is Rs 84.0 L. Residents in this project also pay monthly maintenance charges of Rs 3125. The built-up area is 1767 Square feet. There are 3 bedrooms and 3 bathroom. This property is at a walking distance from Manipal Hospita.",SLV Sannidhi,"3 BHK Flat for sale in HBR Layout, Bangalore",₹84.0 L,"Prakruthi Layout, HBR Layout,Bangalore"
Bengaluru,Battarahalli,Villa,4,4,1,2756,295.0,29500000.0,10703.92,"4 BHK Villa for sale in Battarahalli, Bengaluru with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Villa is in Battarahalli which is a promising investment destination in Bengaluru. This might be your chance to grab the best 4 BHK property for sale in Battarahalli. This 4 BHK Villa is available at a reasonable price of Rs 2.95 Cr. Residents also need to pay maintenance charges of Rs 10000. The built-up area is 2756 Square feet. This property has provision for 4 bathroom. It enjoys a strategic location with many reputed and multispeciality h.","Brindavan Layout, Battarahalli,Bangalore","4 BHK Villa for sale in Battarahalli, Bangalore",₹2.95 Cr,"Brindavan Layout, Battarahalli,Bangalore"
Bengaluru,Thurahalli,Apartment,3,3,0,1250,64.0,6400000.0,5120.0,"Looking for a good 3 BHK Apartment in Thurahalli, Bengaluru? This property is in one of Bengaluru's most popular locations. This is a no brokerage property. The property is on floor 1. Total number of floors is 4. Maintenance charges of this property is Rs 3000. This Apartment is available for Rs 64.0 L. This modern unit has a built-up area of 1250 Square feet. There are 3 bedrooms and 2 bathroom. It is very close to some of city's best hospitals, such as, BGS Gleneagles Global Hospitals, Ritu Hospital, and Sameeksha Ayurvedalaya. Established schools, such as Smart Early Kids Play School, NTTF.","Temple heritage,Thurahalli, Bangalore","3 BHK Flat for sale in Thurahalli, Bangalore",₹64.0 L,"Temple heritage,Thurahalli, Bangalore"
Bengaluru,Varthur,Villa,2,3,0,850,57.63,5763000.0,6780.0,"2 BHK Villa for sale in Bengaluru. This property is in Varthur, which is a coveted investment location. This tastefully designed 2 BHK unit is among Bengaluru's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. The price of the Villa is Rs 57.63 L. Monthly maintenance charges come to Rs 100. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 850 Square feet. The carpet area is 400 Square feet. It has 2 bathroom and 2 bedrooms. Some of the very well-known.",Virtue Home +,"2 BHK Villa for sale in Varthur, Bangalore",₹57.63 L,"Varthur, Bangalore"
Bengaluru,Sorahunase,Apartment,2,3,0,1180,70.0,7000000.0,5932.2,"One of the finest property in Sorahunase is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 1. It is a 3 storeyed building. The price of this Apartment is Rs 70.0 L. This Apartment is spacious with a built-up area of 1180 Square feet. There are 2 bedrooms and 2 bathroom. This property ensures you are a quick distance away from the city's best schools such as School | Lady Vailankanni Group Of Institutions, Chrysalis High Varthur, and Skating ring Adithya Frondoso. It is also close to good and reputed hospitals like Columbia Asia Hos.","Adithya Frondoso Apartment ,Sorahunase, Bangalore","2 BHK Flat for sale in Sorahunase, Bangalore",₹70.0 L,"Adithya Frondoso Apartment ,Sorahunase, Bangalore"
Bengaluru,Rampura,Apartment,3,3,1,1866,130.0,13000000.0,6966.77,"Property for sale in Rampura, Bengaluru. This 3 BHK Apartment is located in Bengaluru's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 3. The total number of floors in this building is 9. This Apartment's price is Rs 1.1 Cr. The built-up area is 1866 Square feet. The property has 3 bedrooms and 3 bathroom. This Apartment is strategically located within close distance of famous healthcare centres such as MADILU HOSPITAL (Health care for women)This centre is provided in giving quality care to the women in neighbourhood. Sri krupa cli.",DSMAX SKYSCAPE,"3 BHK Flat for sale in Rampura, Bangalore",₹1.3 Cr,"Rampura, Bangalore"
Bengaluru,Horamavu,Independent House,10,3,1,1650,180.0,18000000.0,10909.09,"10 BHK Independent House for sale in Bengaluru. This property is in Horamavu, which is a coveted investment location. This tastefully designed 10 BHK unit is among Bengaluru's best properties. No brokerage to be paid for this property. This 10 BHK property is posted directly by Owner. Contact now for more details. The price of the Independent House is Rs 1.8 Cr. Monthly maintenance charges come to Rs 0. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1650 Square feet. Some of the very well-known and reputed speciality hospitals like Shish.","Horamavu Agara, Horamavu,Bangalore","10 BHK Independent House for sale in Horamavu, Bangalore",₹1.8 Cr,"Horamavu Agara, Horamavu,Bangalore"
